"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.765704240E-1,-7.989477599E-4,8.655266836E-3,-1.731053460E-3
7.785693820E-1,-7.989477599E-4,1.078579482E-2,-6.657897611E-4
7.805688610E-1,-7.989477599E-4,1.185105834E-2,-2.796316985E-3
7.825690700E-1,-1.864211401E-3,1.291632187E-2,-1.731053460E-3
7.845701640E-1,-7.989477599E-4,1.398158539E-2,-3.861580743E-3
7.865722990E-1,-2.929474926E-3,1.398158539E-2,-1.731053460E-3
7.885755800E-1,-7.989477599E-4,1.398158539E-2,3.994738800E-4
7.905800590E-1,-5.060002208E-3,1.504684892E-2,-1.731053460E-3
7.925857360E-1,-5.060002208E-3,1.717737690E-2,-3.861580743E-3
7.945925590E-1,-5.060002208E-3,1.930790395E-2,-6.657897611E-4
7.966004240E-1,-3.994738683E-3,1.717737690E-2,-1.731053460E-3
7.986091740E-1,-5.060002208E-3,1.611211337E-2,-6.657897611E-4
8.006186530E-1,-6.125265732E-3,1.611211337E-2,-6.657897611E-4
8.026281320E-1,-5.060002208E-3,1.504684892E-2,-6.657897611E-4
8.046380280E-1,-3.994738683E-3,1.611211337E-2,-6.657897611E-4
8.066481320E-1,-2.929474926E-3,1.717737690E-2,-6.657897611E-4
8.086555280E-1,-1.864211401E-3,1.611211337E-2,3.994738800E-4
8.106629760E-1,-3.994738683E-3,1.611211337E-2,1.464737463E-3
8.126702160E-1,-7.989477599E-4,1.504684892E-2,1.464737463E-3
8.146757890E-1,-1.864211401E-3,1.398158539E-2,-6.657897611E-4
8.166813090E-1,-7.989477599E-4,1.078579482E-2,3.994738800E-4
8.186922470E-1,-3.994738683E-3,9.720530361E-3,-1.731053460E-3
8.206924030E-1,-1.864211401E-3,8.655266836E-3,-1.731053460E-3
8.226927680E-1,-1.864211401E-3,7.590003312E-3,-6.657897611E-4
8.246934970E-1,-2.929474926E-3,5.459476262E-3,-6.657897611E-4
8.266947990E-1,2.663159103E-4,6.524739787E-3,-6.657897611E-4
8.286968300E-1,1.331579522E-3,5.459476262E-3,-1.731053460E-3
8.306996950E-1,-2.929474926E-3,5.459476262E-3,3.994738800E-4
8.327034450E-1,2.663159103E-4,7.590003312E-3,3.994738800E-4
8.347081320E-1,-1.864211401E-3,7.590003312E-3,1.464737463E-3
8.367137570E-1,-7.989477599E-4,4.394212738E-3,3.994738800E-4
8.387202680E-1,-1.864211401E-3,2.263685223E-3,3.994738800E-4
8.407267780E-1,2.663159103E-4,1.331579551E-4,1.464737463E-3
8.427340700E-1,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
8.447420390E-1,-2.929474926E-3,1.331579551E-4,1.464737463E-3
8.467505800E-1,-2.929474926E-3,-9.321057005E-4,2.530001104E-3
8.487595390E-1,-1.864211401E-3,-1.997369342E-3,2.530001104E-3
8.507687570E-1,2.663159103E-4,-9.321057005E-4,2.530001104E-3
8.527780800E-1,1.331579522E-3,-9.321057005E-4,2.530001104E-3
8.547866740E-1,-7.989477599E-4,-3.062632866E-3,2.530001104E-3
8.567921950E-1,-1.864211401E-3,-6.258423906E-3,3.595264861E-3
8.587950070E-1,-7.989477599E-4,-7.323687430E-3,3.595264861E-3
8.607980280E-1,2.663159103E-4,-7.323687430E-3,3.595264861E-3
8.628013610E-1,-1.864211401E-3,-7.323687430E-3,3.595264861E-3
8.648050590E-1,1.331579522E-3,-5.193160381E-3,2.530001104E-3
8.668091740E-1,-2.929474926E-3,-6.258423906E-3,2.530001104E-3
8.688137570E-1,2.663159103E-4,-6.258423906E-3,3.595264861E-3
8.708188090E-1,2.663159103E-4,-7.323687430E-3,1.464737463E-3
8.728243300E-1,1.331579522E-3,-7.323687430E-3,3.595264861E-3
8.748303200E-1,2.663159103E-4,-6.258423906E-3,2.530001104E-3
8.768367260E-1,1.331579522E-3,-6.258423906E-3,2.530001104E-3
8.788434970E-1,2.663159103E-4,-5.193160381E-3,2.530001104E-3
8.808505800E-1,1.331579522E-3,-8.388951421E-3,1.464737463E-3
8.828579240E-1,2.396843163E-3,-7.323687430E-3,3.994738800E-4
8.848654240E-1,2.663159103E-4,-6.258423906E-3,1.464737463E-3
8.868729760E-1,2.663159103E-4,-6.258423906E-3,3.595264861E-3
8.888859450E-1,2.663159103E-4,-7.323687430E-3,1.464737463E-3
8.908864660E-1,1.331579522E-3,-6.258423906E-3,-6.657897611E-4
8.928871430E-1,2.396843163E-3,-7.323687430E-3,-6.657897611E-4
8.948881840E-1,3.462106921E-3,-6.258423906E-3,-6.657897611E-4
8.968897470E-1,3.462106921E-3,-3.062632866E-3,3.994738800E-4
8.988919860E-1,1.331579522E-3,-3.062632866E-3,3.994738800E-4
9.008950070E-1,2.396843163E-3,-3.062632866E-3,3.994738800E-4
9.028988610E-1,1.331579522E-3,-3.062632866E-3,-6.657897611E-4
9.049036010E-1,1.331579522E-3,-4.127896391E-3,-6.657897611E-4
9.069092260E-1,2.396843163E-3,-4.127896391E-3,1.464737463E-3
9.089156840E-1,2.396843163E-3,-5.193160381E-3,-6.657897611E-4
9.109229240E-1,2.396843163E-3,-5.193160381E-3,-6.657897611E-4
9.129308410E-1,2.396843163E-3,-5.193160381E-3,-6.657897611E-4
9.149397990E-1,2.396843163E-3,-3.062632866E-3,-6.657897611E-4
9.169487570E-1,1.331579522E-3,-1.997369342E-3,-1.731053460E-3
9.189579240E-1,1.331579522E-3,-9.321057005E-4,-6.657897611E-4
9.209671430E-1,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
9.229752160E-1,1.331579522E-3,1.331579551E-4,-2.796316985E-3
9.249807360E-1,1.331579522E-3,-1.997369342E-3,3.994738800E-4
9.269835490E-1,-7.989477599E-4,-1.997369342E-3,-1.731053460E-3
9.289865700E-1,2.663159103E-4,1.331579551E-4,-6.657897611E-4
9.309899030E-1,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
9.329936010E-1,1.331579522E-3,1.331579551E-4,-1.731053460E-3
9.349977160E-1,1.331579522E-3,-9.321057005E-4,-6.657897611E-4
9.370022990E-1,-7.989477599E-4,1.331579551E-4,-1.731053460E-3
9.390073510E-1,1.331579522E-3,1.198421582E-3,-1.731053460E-3
9.410128720E-1,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
9.430188610E-1,2.663159103E-4,1.198421582E-3,-1.731053460E-3
9.450252680E-1,2.663159103E-4,2.263685223E-3,3.994738800E-4
9.470320390E-1,2.663159103E-4,2.263685223E-3,3.994738800E-4
9.490391220E-1,2.663159103E-4,1.198421582E-3,3.994738800E-4
9.510464660E-1,-7.989477599E-4,1.331579551E-4,3.994738800E-4
9.530539660E-1,2.663159103E-4,1.198421582E-3,-6.657897611E-4
9.550614660E-1,-7.989477599E-4,1.331579551E-4,-1.731053460E-3
9.570743820E-1,-1.864211401E-3,-9.321057005E-4,3.994738800E-4
9.590750070E-1,-2.929474926E-3,1.331579551E-4,3.994738800E-4
9.610757890E-1,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
9.630769340E-1,1.331579522E-3,-9.321057005E-4,1.464737463E-3
9.650786010E-1,1.331579522E-3,1.331579551E-4,1.464737463E-3
9.670809450E-1,-7.989477599E-4,1.198421582E-3,-6.657897611E-4
9.690840180E-1,-2.929474926E-3,1.331579551E-4,-6.657897611E-4
9.710879240E-1,-7.989477599E-4,-3.062632866E-3,-6.657897611E-4
9.730926640E-1,2.396843163E-3,-3.062632866E-3,1.464737463E-3
9.750982360E-1,-1.864211401E-3,1.198421582E-3,1.464737463E-3
9.771046430E-1,-2.929474926E-3,2.263685223E-3,1.464737463E-3
9.791117780E-1,1.331579522E-3,-9.321057005E-4,2.530001104E-3
9.811195910E-1,1.331579522E-3,-4.127896391E-3,2.530001104E-3
9.831279240E-1,2.663159103E-4,-4.127896391E-3,2.530001104E-3
9.851366740E-1,-1.864211401E-3,-9.321057005E-4,3.994738800E-4
9.871456840E-1,-3.994738683E-3,1.198421582E-3,1.464737463E-3
9.891547990E-1,2.663159103E-4,-3.062632866E-3,3.994738800E-4
9.911643820E-1,2.396843163E-3,-6.258423906E-3,1.464737463E-3
9.931739660E-1,2.663159103E-4,-9.321057005E-4,1.464737463E-3
9.951748510E-1,-2.929474926E-3,-9.321057005E-4,3.994738800E-4
9.971758930E-1,1.331579522E-3,-5.193160381E-3,3.994738800E-4
9.991772470E-1,3.462106921E-3,-7.323687430E-3,2.530001104E-3
1.001179070E0,1.331579522E-3,-9.321057005E-4,2.530001104E-3
1.003181518E0,-7.989477599E-4,1.331579551E-4,1.464737463E-3
1.005184695E0,2.663159103E-4,-3.062632866E-3,1.464737463E-3
1.007188653E0,1.331579522E-3,-5.193160381E-3,2.530001104E-3
1.009193445E0,4.527370445E-3,-5.193160381E-3,3.994738800E-4
1.011199070E0,3.462106921E-3,-9.321057005E-4,1.464737463E-3
1.013205476E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.015212611E0,2.663159103E-4,-1.997369342E-3,1.464737463E-3
1.017220372E0,2.396843163E-3,-6.258423906E-3,1.464737463E-3
1.019228653E0,1.331579522E-3,-6.258423906E-3,2.530001104E-3
1.021236934E0,2.663159103E-4,-9.321057005E-4,1.464737463E-3
1.023245476E0,-1.864211401E-3,1.198421582E-3,3.994738800E-4
1.025254174E0,1.331579522E-3,-1.997369342E-3,2.530001104E-3
1.027260164E0,3.462106921E-3,-3.062632866E-3,2.530001104E-3
1.029267351E0,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
1.031274539E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.033280216E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.035285736E0,2.663159103E-4,-3.062632866E-3,3.994738800E-4
1.037296674E0,1.331579522E-3,-3.062632866E-3,-6.657897611E-4
1.039296830E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.041297195E0,-7.989477599E-4,1.198421582E-3,3.994738800E-4
1.043297924E0,-2.929474926E-3,1.198421582E-3,1.464737463E-3
1.045299226E0,-2.929474926E-3,1.198421582E-3,1.464737463E-3
1.047301257E0,2.663159103E-4,1.331579551E-4,1.464737463E-3
1.049304122E0,-7.989477599E-4,-9.321057005E-4,-6.657897611E-4
1.051307872E0,-7.989477599E-4,1.198421582E-3,-1.731053460E-3
1.053312559E0,2.663159103E-4,1.198421582E-3,1.464737463E-3
1.055318184E0,2.663159103E-4,2.263685223E-3,2.530001104E-3
1.057325841E0,-7.989477599E-4,1.198421582E-3,3.994738800E-4
1.059333497E0,-1.864211401E-3,1.331579551E-4,-1.731053460E-3
1.061341778E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.063350580E0,2.663159103E-4,1.198421582E-3,3.994738800E-4
1.065359747E0,-7.989477599E-4,3.328948980E-3,3.994738800E-4
1.067369591E0,-7.989477599E-4,2.263685223E-3,1.464737463E-3
1.069372455E0,-7.989477599E-4,1.198421582E-3,3.994738800E-4
1.071375684E0,-1.864211401E-3,1.331579551E-4,1.464737463E-3
1.073379382E0,2.663159103E-4,1.198421582E-3,1.464737463E-3
1.075383601E0,2.663159103E-4,4.394212738E-3,3.994738800E-4
1.077388393E0,-7.989477599E-4,5.459476262E-3,3.994738800E-4
1.079393757E0,1.331579522E-3,4.394212738E-3,-6.657897611E-4
1.081399643E0,-1.864211401E-3,1.331579551E-4,3.994738800E-4
1.083406049E0,2.663159103E-4,1.331579551E-4,-6.657897611E-4
1.085412924E0,-7.989477599E-4,3.328948980E-3,3.994738800E-4
1.087420164E0,-7.989477599E-4,3.328948980E-3,1.464737463E-3
1.089427716E0,-7.989477599E-4,1.198421582E-3,-6.657897611E-4
1.091435476E0,2.663159103E-4,1.198421582E-3,-6.657897611E-4
1.093443341E0,2.663159103E-4,2.263685223E-3,-6.657897611E-4
1.095451726E0,-1.864211401E-3,2.263685223E-3,3.994738800E-4
1.097460111E0,-7.989477599E-4,2.263685223E-3,1.464737463E-3
1.099463236E0,-7.989477599E-4,3.328948980E-3,3.994738800E-4
1.101466414E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.103469747E0,-1.864211401E-3,2.263685223E-3,3.994738800E-4
1.105473341E0,-1.864211401E-3,3.328948980E-3,1.464737463E-3
1.107477247E0,-2.929474926E-3,1.198421582E-3,3.994738800E-4
1.109481518E0,-7.989477599E-4,1.331579551E-4,1.464737463E-3
1.111486205E0,-1.864211401E-3,3.328948980E-3,1.464737463E-3
1.113491309E0,-7.989477599E-4,3.328948980E-3,2.530001104E-3
1.115496830E0,2.663159103E-4,2.263685223E-3,1.464737463E-3
1.117502768E0,-7.989477599E-4,2.263685223E-3,1.464737463E-3
1.119509070E0,-1.864211401E-3,3.328948980E-3,3.595264861E-3
1.121515684E0,-1.864211401E-3,1.198421582E-3,2.530001104E-3
1.123522559E0,-5.060002208E-3,3.328948980E-3,1.464737463E-3
1.125529643E0,2.663159103E-4,4.394212738E-3,1.464737463E-3
1.127536882E0,-1.864211401E-3,1.198421582E-3,2.530001104E-3
1.129544174E0,-1.864211401E-3,3.328948980E-3,1.464737463E-3
1.131548757E0,-1.864211401E-3,1.331579551E-4,1.464737463E-3
1.133553497E0,-2.929474926E-3,1.198421582E-3,-6.657897611E-4
1.135558393E0,-7.989477599E-4,1.331579551E-4,1.464737463E-3
1.137563497E0,-7.989477599E-4,1.198421582E-3,3.994738800E-4
1.139568809E0,-7.989477599E-4,2.263685223E-3,3.994738800E-4
1.141574330E0,-7.989477599E-4,2.263685223E-3,3.994738800E-4
1.143580059E0,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
1.145585945E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.147591986E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.149598132E0,-7.989477599E-4,1.331579551E-4,-1.731053460E-3
1.151604382E0,-1.864211401E-3,1.198421582E-3,1.464737463E-3
1.153610684E0,2.396843163E-3,1.331579551E-4,1.464737463E-3
1.155617039E0,2.396843163E-3,1.198421582E-3,3.994738800E-4
1.157628809E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.159629591E0,-7.989477599E-4,1.198421582E-3,2.530001104E-3
1.161630528E0,-1.864211401E-3,1.198421582E-3,3.994738800E-4
1.163631466E0,-1.864211401E-3,-1.997369342E-3,3.994738800E-4
1.165632924E0,1.331579522E-3,1.331579551E-4,1.464737463E-3
1.167635059E0,2.663159103E-4,1.331579551E-4,1.464737463E-3
1.169637976E0,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
1.171641726E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.173646361E0,2.663159103E-4,-1.997369342E-3,1.464737463E-3
1.175651882E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.177658236E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.179665372E0,-2.929474926E-3,-1.997369342E-3,2.530001104E-3
1.181673184E0,-7.989477599E-4,1.198421582E-3,2.530001104E-3
1.183681570E0,2.396843163E-3,1.331579551E-4,1.464737463E-3
1.185690424E0,1.331579522E-3,2.263685223E-3,1.464737463E-3
1.187699591E0,-1.864211401E-3,1.331579551E-4,3.994738800E-4
1.189708914E0,-1.864211401E-3,-3.062632866E-3,3.994738800E-4
1.191715528E0,-7.989477599E-4,-1.997369342E-3,1.464737463E-3
1.193722195E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.195734278E0,2.663159103E-4,-1.997369342E-3,1.464737463E-3
1.197734955E0,1.331579522E-3,-9.321057005E-4,1.464737463E-3
1.199735789E0,2.663159103E-4,-1.997369342E-3,1.464737463E-3
1.201736622E0,2.663159103E-4,-3.062632866E-3,1.464737463E-3
1.203737976E0,2.663159103E-4,-9.321057005E-4,2.530001104E-3
1.205740007E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.207742820E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.209746518E0,-1.864211401E-3,1.331579551E-4,1.464737463E-3
1.211751153E0,-1.864211401E-3,-9.321057005E-4,3.994738800E-4
1.213756726E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.215763184E0,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
1.217770424E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.219778393E0,2.663159103E-4,1.198421582E-3,-6.657897611E-4
1.221786934E0,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
1.223795893E0,2.663159103E-4,-9.321057005E-4,-1.731053460E-3
1.225805111E0,1.331579522E-3,1.198421582E-3,3.994738800E-4
1.227814434E0,2.663159103E-4,-9.321057005E-4,1.464737463E-3
1.229823705E0,2.663159103E-4,1.331579551E-4,-6.657897611E-4
1.231829226E0,2.663159103E-4,1.198421582E-3,-6.657897611E-4
1.233832039E0,1.331579522E-3,-9.321057005E-4,1.464737463E-3
1.235835059E0,1.331579522E-3,-1.997369342E-3,3.994738800E-4
1.237838393E0,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
1.239842091E0,2.663159103E-4,1.198421582E-3,3.994738800E-4
1.241846205E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.243850789E0,2.396843163E-3,1.198421582E-3,-6.657897611E-4
1.245855841E0,1.331579522E-3,-9.321057005E-4,-6.657897611E-4
1.247861882E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.249868028E0,1.331579522E-3,1.198421582E-3,-1.731053460E-3
1.251874591E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.253881518E0,2.663159103E-4,-9.321057005E-4,1.464737463E-3
1.255888705E0,-2.929474926E-3,1.331579551E-4,3.994738800E-4
1.257896101E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.259903601E0,-7.989477599E-4,-1.997369342E-3,1.464737463E-3
1.261911153E0,2.663159103E-4,-1.997369342E-3,1.464737463E-3
1.263917976E0,1.331579522E-3,1.331579551E-4,1.464737463E-3
1.265923549E0,3.462106921E-3,1.331579551E-4,3.994738800E-4
1.267929070E0,2.663159103E-4,1.331579551E-4,-6.657897611E-4
1.269940007E0,-1.864211401E-3,-1.997369342E-3,1.464737463E-3
1.271940164E0,2.663159103E-4,-4.127896391E-3,3.994738800E-4
1.273940528E0,2.663159103E-4,-1.997369342E-3,3.994738800E-4
1.275941830E0,2.663159103E-4,2.263685223E-3,3.994738800E-4
1.277943132E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.279945111E0,1.331579522E-3,-9.321057005E-4,-6.657897611E-4
1.281947924E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.283951622E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.285956257E0,2.396843163E-3,1.198421582E-3,-6.657897611E-4
1.287961830E0,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
1.289968289E0,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
1.291975580E0,1.331579522E-3,-3.062632866E-3,3.994738800E-4
1.293983601E0,1.331579522E-3,-9.321057005E-4,1.464737463E-3
1.295992195E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.298001205E0,2.663159103E-4,-9.321057005E-4,1.464737463E-3
1.300010476E0,2.663159103E-4,1.331579551E-4,1.464737463E-3
1.302019851E0,2.663159103E-4,1.331579551E-4,2.530001104E-3
1.304028914E0,1.331579522E-3,1.331579551E-4,3.994738800E-4
1.306034486E0,2.663159103E-4,1.331579551E-4,1.464737463E-3
1.308040007E0,1.331579522E-3,1.331579551E-4,3.994738800E-4
1.310042820E0,2.663159103E-4,-1.997369342E-3,-6.657897611E-4
1.312045841E0,-7.989477599E-4,1.331579551E-4,-6.657897611E-4
1.314050320E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.316057664E0,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
1.318065111E0,1.331579522E-3,1.331579551E-4,-6.657897611E-4
1.320077976E0,2.396843163E-3,-9.321057005E-4,-6.657897611E-4
1.322078809E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.324079799E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.326081153E0,-1.864211401E-3,-1.997369342E-3,-6.657897611E-4
1.328082976E0,1.331579522E-3,1.331579551E-4,-1.731053460E-3
1.330085424E0,-7.989477599E-4,-9.321057005E-4,-6.657897611E-4
1.332088601E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.334092559E0,1.331579522E-3,1.198421582E-3,3.994738800E-4
1.336097351E0,1.331579522E-3,-1.997369342E-3,3.994738800E-4
1.338102976E0,-7.989477599E-4,-1.997369342E-3,1.464737463E-3
1.340109382E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.342116518E0,-1.864211401E-3,-9.321057005E-4,3.994738800E-4
1.344123653E0,1.331579522E-3,1.331579551E-4,3.994738800E-4
1.346131361E0,2.396843163E-3,1.331579551E-4,3.994738800E-4
1.348139539E0,1.331579522E-3,1.331579551E-4,2.530001104E-3
1.350148028E0,2.663159103E-4,1.331579551E-4,1.464737463E-3
1.352156726E0,-1.864211401E-3,1.331579551E-4,1.464737463E-3
1.354165476E0,2.663159103E-4,-9.321057005E-4,1.464737463E-3
1.356173132E0,1.331579522E-3,1.198421582E-3,-1.731053460E-3
1.358178653E0,2.396843163E-3,-9.321057005E-4,-6.657897611E-4
1.360181466E0,2.663159103E-4,-9.321057005E-4,2.530001104E-3
1.362184486E0,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
1.364187820E0,2.396843163E-3,-9.321057005E-4,-1.731053460E-3
1.366191518E0,-7.989477599E-4,1.198421582E-3,3.994738800E-4
1.368195632E0,2.663159103E-4,-1.997369342E-3,3.994738800E-4
1.370200216E0,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
1.372205268E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.374210789E0,-1.864211401E-3,-9.321057005E-4,3.994738800E-4
1.376216778E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.378223184E0,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
1.380229955E0,-1.864211401E-3,-9.321057005E-4,3.994738800E-4
1.382237039E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.384244382E0,1.331579522E-3,1.331579551E-4,-6.657897611E-4
1.386251882E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.388259434E0,1.331579522E-3,1.198421582E-3,1.464737463E-3
1.390272403E0,2.396843163E-3,1.198421582E-3,3.994738800E-4
1.392272976E0,2.663159103E-4,1.331579551E-4,2.530001104E-3
1.394273705E0,-7.989477599E-4,1.198421582E-3,3.994738800E-4
1.396274799E0,3.462106921E-3,1.331579551E-4,3.994738800E-4
1.398276414E0,2.396843163E-3,1.331579551E-4,1.464737463E-3
1.400278705E0,4.527370445E-3,1.331579551E-4,3.994738800E-4
1.402281778E0,2.663159103E-4,1.331579551E-4,-6.657897611E-4
1.404285684E0,2.663159103E-4,1.331579551E-4,-6.657897611E-4
1.406290476E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.408296101E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.410302559E0,1.331579522E-3,-9.321057005E-4,1.464737463E-3
1.412309747E0,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
1.414317611E0,1.331579522E-3,-1.997369342E-3,2.530001104E-3
1.416325997E0,1.331579522E-3,1.331579551E-4,3.994738800E-4
1.418338445E0,2.663159103E-4,2.263685223E-3,3.994738800E-4
1.420350893E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.422356153E0,1.331579522E-3,-1.997369342E-3,1.464737463E-3
1.424358705E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.426361466E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.428365111E0,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
1.430368809E0,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
1.432372924E0,2.663159103E-4,1.331579551E-4,1.464737463E-3
1.434377507E0,1.331579522E-3,1.331579551E-4,1.464737463E-3
1.436382559E0,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
1.438388080E0,1.331579522E-3,-9.321057005E-4,3.994738800E-4
1.440394070E0,-1.864211401E-3,-1.997369342E-3,2.530001104E-3
1.442400476E0,-1.864211401E-3,-9.321057005E-4,1.464737463E-3
1.444407247E0,-7.989477599E-4,-9.321057005E-4,-1.731053460E-3
1.446414330E0,-7.989477599E-4,-1.997369342E-3,3.994738800E-4
1.448421674E0,-1.864211401E-3,1.331579551E-4,1.464737463E-3
1.450429174E0,2.663159103E-4,-1.997369342E-3,1.464737463E-3
1.452436778E0,1.331579522E-3,-1.997369342E-3,3.994738800E-4
1.454449799E0,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
1.456450424E0,-7.989477599E-4,-9.321057005E-4,1.464737463E-3
1.458451205E0,-7.989477599E-4,-9.321057005E-4,3.994738800E-4
1.460452351E0,2.663159103E-4,-9.321057005E-4,1.464737463E-3
1.462454018E0,2.663159103E-4,1.331579551E-4,2.530001104E-3
1.464456361E0,2.663159103E-4,1.198421582E-3,-6.657897611E-4
1.466459434E0,-1.864211401E-3,1.198421582E-3,-6.657897611E-4
1.468463341E0,1.331579522E-3,1.198421582E-3,-6.657897611E-4
1.470468080E0,2.663159103E-4,1.331579551E-4,-6.657897611E-4
1.472473653E0,2.396843163E-3,1.331579551E-4,-6.657897611E-4
1.474480059E0,2.663159103E-4,1.198421582E-3,3.994738800E-4
1.476487195E0,-2.929474926E-3,1.331579551E-4,1.464737463E-3
1.478495007E0,2.663159103E-4,1.331579551E-4,1.464737463E-3
1.480503341E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.482512091E0,2.663159103E-4,1.198421582E-3,1.464737463E-3
1.484521101E0,-7.989477599E-4,1.331579551E-4,2.530001104E-3
1.486530216E0,-2.929474926E-3,-1.997369342E-3,3.994738800E-4
1.488539174E0,-7.989477599E-4,1.198421582E-3,1.464737463E-3
1.490544747E0,1.331579522E-3,1.331579551E-4,3.994738800E-4
1.492550268E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.494553080E0,2.663159103E-4,-9.321057005E-4,3.994738800E-4
1.496556101E0,-7.989477599E-4,1.198421582E-3,3.994738800E-4
1.498559434E0,-7.989477599E-4,1.331579551E-4,3.994738800E-4
1.500563132E0,2.663159103E-4,-9.321057005E-4,-6.657897611E-4
1.502567247E0,1.331579522E-3,1.331579551E-4,3.994738800E-4
1.504571830E0,2.663159103E-4,1.331579551E-4,3.994738800E-4
1.506576882E0,-1.864211401E-3,-9.321057005E-4,1.464737463E-3
1.508582403E0,1.331579522E-3,1.198421582E-3,3.994738800E-4
1.510588393E0,1.331579522E-3,-9.321057005E-4,-6.657897611E-4
1.512594799E0,-7.989477599E-4,1.331579551E-4,-6.657897611E-4
1.514601570E0,2.663159103E-4,1.198421582E-3,-6.657897611E-4
1.516608653E0,1.331579522E-3,1.331579551E-4,3.994738800E-4
1.518615997E0,-7.989477599E-4,-9.321057005E-4,-6.657897611E-4
